"application_date","snapshot_date","country","base_ccy","referrer","entity","server","house_name","org","application_type","kyc_status","screening_status","batch_result","received_docs","num_inbound_emails","num_inbound_calls","num_outbound_emails","num_outbound_calls","is_converted"
"2020-08-13","2020-08-13","Philippines","USD","referrer14","Entity2","E8","cat2","1","Individual",,"Batch - Processed","PASS",,,,5,2,False
"2020-09-06","2020-09-06","Morocco","USD",,"Entity2","J10","cat16","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-06","2020-09-06","France","EUR","referrer4","Entity3","G","cat7","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-06","2020-09-06","Australia","AUD","unknown","Entity1","S","cat6","1","Individual","Missing POR","Batch - Processed","PASS",,,,,,False
"2020-09-06","2020-09-06","Brazil","USD","referrer6","Entity2","E3","cat3","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-06","2020-09-06","Italy","EUR","referrer16","Entity3","N","cat21","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-06","2020-09-06","South Africa","USD","referrer19","Entity4","T","cat27","1","Individual",,"Pending Review",,,,,,,False
"2020-09-06","2020-09-06","Philippines","USD","unknown","Entity2","E3","cat2","1","Individual","Missing POR","Batch - Processed","PASS",True,,,,,False
"2020-09-06","2020-09-06","Mexico","USD","referrer3","Entity2","J10","cat4","1","Joint",,"Pending Review",,,,,,,True
"2020-09-06","2020-09-06","Australia","AUD","unknown","Entity1","S","cat6","1","Individual","Missing ID","Pending Review",,True,,,,,False
"2020-09-06","2020-09-06","United Kingdom","GBP","unknown","Entity3","K","cat5","1","Individual","Complete","Batch - Reviewed","match",True,,,,,True
"2020-09-06","2020-09-06","France","EUR","referrer4","Entity3","G","cat7","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-08-11","2020-08-17","Nigeria","USD","referrer5","Entity4","A01","Other","1","Individual",,"Ops Reviewed","match",,,,6,1,False
"2020-09-06","2020-09-06","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-17","2020-08-18","United Arab Emirates","USD","referrer9","Entity2","E3","cat3","1","Individual",,"Completed","PASS",True,,,2,2,False
"2020-08-17","2020-08-18","Thailand","USD","unknown","Entity2","E8","cat2","1","Individual","Missing POR","Ops Reviewed","PASS",True,,,4,1,False
"2020-09-06","2020-09-06","Indonesia","USD",,"Entity2","E3","cat37","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-06","2020-09-06","Sri Lanka","USD","unknown","Entity2","J10","cat3","1","Individual","Missing ID and POR","Pending Review",,,,,,,False
"2020-09-06","2020-09-06","United Arab Emirates","USD","referrer12","Entity2","E3","cat16","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-06","2020-09-06","Canada","CAD","referrer10",,"U2","cat17","2","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-06","2020-09-06","Australia","AUD","unknown","Entity1","S","cat6","1","Individual","Complete","Batch - Reviewed","match",True,,,,,False
"2020-09-13","2020-09-13","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",True,,,,,False
"2020-09-06","2020-09-06","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-09-06","2020-09-06","Madagascar","USD","referrer4","Entity3","J5","cat7","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-06","2020-09-06","Argentina","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-06","2020-09-06","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Reviewed","match",True,,,,,False
"2020-09-06","2020-09-06","United Kingdom","GBP","unknown","Entity3","P","cat5","1","Individual","Complete","Batch - Processed","PASS",,,,,,True
"2020-09-06","2020-09-06","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-09-13","2020-09-13","Sri Lanka","USD","unknown","Entity2","J10","cat3","1","Individual","Missing ID and POR","Batch - Processed","PASS",True,,,,,False
"2020-08-02","2020-08-13","China","USD","unknown","Entity2","E8","cat8","1","Individual","Complete","Batch - Processed","PASS",,,,7,3,False
"2020-08-17","2020-08-18","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,2,1,False
"2020-08-02","2020-08-13","Andorra","USD","referrer8","Entity2","J10","cat20","1","Individual",,"Ops Reviewed","match",,,,1,,False
"2020-08-02","2020-08-06","Indonesia","USD","referrer13","Entity2","E8","cat2","1","Individual",,"Completed","PASS",True,,,4,2,False
"2020-09-06","2020-09-06","France","EUR",,"Entity3","G","cat7","1","Individual",,"Pending Review",,,,,,,False
"2020-09-06","2020-09-06","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Complete","Batch - Reviewed","match",,,,,,True
"2020-08-03","2020-08-10","Colombia","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Ops Reviewed","match",,,,11,6,True
"2020-08-17","2020-08-18","China","USD","unknown","Entity2","J10","cat11","1","Individual","Complete","Batch - Processed","PASS",,,,2,2,False
"2020-08-17","2020-08-18","United Kingdom","GBP","referrer5","Entity3","K","cat5","1","Individual",,"Batch - Processed","PASS",,,,2,1,False
"2020-08-17","2020-08-18","Mozambique","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,2,1,False
"2020-09-06","2020-09-06","Switzerland","CHF",,"Entity3","V01","cat10","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-08-10","2020-08-13","South Africa","USD","unknown","Entity4","E2","cat1","1",,,,,,1,1,6,2,True
"2020-09-06","2020-09-06","Mexico","USD","referrer3","Entity2","E3","cat4","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-09-06","2020-09-06","Italy","EUR","referrer11","Entity3","G","cat21","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-06","2020-09-06","Nigeria","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-03","2020-08-13","Australia","AUD","unknown","Entity1","S","cat6","1","Individual","Complete","Batch - Processed","PASS",,,,2,2,False
"2020-09-06","2020-09-06","France","EUR","referrer4","Entity3","N","cat7","1","Individual",,"Pending Review",,True,,,,,False
"2020-09-06","2020-09-06","Vietnam","USD","referrer7","Entity2","J10","cat2","1","Individual",,"Pending Review",,True,,,,,False
"2020-08-04","2020-08-13","Colombia","USD","unknown","Entity2","J10","cat4","1","Individual",,"Rejected","match",True,,,4,2,False
"2020-09-06","2020-09-06","Indonesia","USD","referrer8","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-06","2020-09-06","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Missing ID","Batch - Processed","PASS",,,,,,False
"2020-08-04","2020-08-13","El Salvador","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Ops Reviewed","PASS",True,,,5,3,False
"2020-08-03","2020-08-13","Jamaica","USD","unknown","Entity2","J10","cat3","1","Individual","Missing POR","Ops Reviewed","match",True,,,1,2,False
"2020-08-03","2020-08-13","Honduras","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Ops Reviewed","PASS",True,,,7,4,False
"2020-08-19","2020-08-20","Malaysia","USD","referrer30","Entity2","E8","cat8","1","Individual",,"Completed","PASS",True,,,4,1,False
"2020-09-06","2020-09-06","Spain","EUR","referrer3","Entity3","G","cat15","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-17","2020-08-18","Djibouti","USD",,"Entity2","J10","cat3","1","Individual",,"Batch - Processed","PASS",,,,1,1,False
"2020-08-17","2020-08-20","Germany","EUR","referrer11","Entity3","G","cat18","1","Individual",,"Batch - Processed","PASS",,,,2,2,False
"2020-09-06","2020-09-06","Togo","USD","referrer4","Entity3","E2","cat7","1","Individual",,"Pending Review",,,,,,,False
"2020-09-06","2020-09-06","Brazil","USD","referrer6","Entity2","J10","cat3","1","Individual",,"Pending Review",,,,,,,False
"2020-08-05","2020-08-19","Greece","EUR","referrer20","Entity3","G","cat39","1","Individual",,"Ops Reviewed","match",True,2,3,6,,False
"2020-08-05","2020-08-19","South Africa","GBP","referrer2","Entity4","K","cat1","1","Individual",,"Completed","PASS",True,3,,4,2,False
"2020-08-04","2020-08-13","Namibia","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,4,3,False
"2020-09-06","2020-09-06","Spain","EUR","referrer3","Entity3","N","cat15","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-04","2020-08-18","Pakistan","USD","unknown","Entity2","E8","cat3","1","Individual","Missing ID and POR","Ops Reviewed","PASS",True,,,1,2,False
"2020-08-05","2020-08-13","South Africa","GBP","referrer2","Entity4","K","cat1","1","Individual",,"Batch - Processed","PASS",,,,4,2,False
"2020-08-05","2020-08-13","South Africa","USD","referrer11","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,3,1,False
"2020-09-06","2020-09-06","China","USD","unknown","Entity2","E3","cat9","1",,,,,,,,,,False
"2020-08-05","2020-08-13","Mexico","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,3,4,False
"2020-08-03","2020-08-18","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Complete","Completed","PASS",True,,,5,3,False
"2020-09-06","2020-09-06","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",True,,,,,False
"2020-08-09","2020-08-13","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Completed","PASS",True,,,5,2,False
"2020-08-05","2020-08-13","Maldives","USD","unknown","Entity2","E8","cat3","1","Individual","Missing POR","Ops Reviewed","PASS",True,,,1,2,False
"2020-08-05","2020-08-13","Algeria","USD","unknown","Entity2","E8","cat3","1","Individual","Complete","Completed","PASS",True,1,,4,3,False
"2020-08-09","2020-08-13","Peru","USD","referrer3","Entity2","E8","cat4","1","Individual",,"Completed","PASS",True,,,4,2,False
"2020-09-06","2020-09-06","Vietnam","USD","referrer7","Entity2","E3","cat2","1","Individual",,"Pending Review",,,,,,,False
"2020-08-09","2020-08-20","Dominican Republic","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Ops Reviewed","PASS",True,,,5,6,False
"2020-08-09","2020-08-13","Belgium","EUR","referrer5","Entity3","R01","cat10","1","Individual",,"Batch - Reviewed","match",,,,2,2,False
"2020-08-09","2020-08-13","Senegal","USD","referrer4","Entity3","E2","cat7","1","Individual",,"Ops Reviewed","PASS",True,,,3,1,False
"2020-08-06","2020-08-19","Equatorial Guinea","USD","referrer4","Entity3","E2","cat7","1","Individual",,"Batch - Processed","PASS",True,,,1,3,False
"2020-09-06","2020-09-06","Switzerland","USD","unknown","Entity1","J7","cat6","1","Individual","Missing ID review","Batch - Processed","PASS",True,,,,,False
"2020-08-05","2020-08-20","Chile","USD","unknown","Entity2","J10","cat4","1","Individual",,"Ops Reviewed","match",True,,,10,11,False
"2020-08-09","2020-08-20","Venezuela","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Completed","PASS",True,,,12,4,False
"2020-09-06","2020-09-06","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Pending Review",,,,,,,False
"2020-08-17","2020-08-18","Spain","EUR","referrer3","Entity3","G","cat15","1","Individual",,"Batch - Processed","PASS",,,,2,2,False
"2020-08-17","2020-08-18","Pakistan","USD","unknown","Entity2","J10","cat3","1","Individual","Missing ID review and POR","Batch - Processed","PASS",True,,,,1,False
"2020-08-11","2020-08-17","China","USD","unknown","Entity2","E8","cat8","1","Individual","Complete","Batch - Processed","PASS",,,,5,6,True
"2020-09-06","2020-09-06","South Africa","USD",,"Entity4","J10","cat1","1","Individual",,"Pending Review",,,,,,,False
"2020-08-10","2020-08-13","Spain","EUR","referrer3","Entity3","N","cat15","1","Individual",,"Ops Reviewed","match",True,,,7,3,False
"2020-08-11","2020-08-13","Vietnam","USD","referrer7","Entity2","E8","cat2","1","Individual",,"Batch - Processed","PASS",,,,3,,False
"2020-09-06","2020-09-06","Spain","EUR","referrer3","Entity3","N","cat15","1","Individual",,"Pending Review",,True,,,,,False
"2020-08-09","2020-08-13","Malaysia","USD","unknown","Entity2","J10","cat20","1","Individual",,"Completed","PASS",,,,6,2,False
"2020-09-06","2020-09-06","Cameroon","USD","referrer4","Entity3","J5","cat7","1","Individual",,"Pending Review",,,,,,,False
"2020-08-10","2020-08-20","Chile","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Ops Reviewed","PASS",True,,,9,3,False
"2020-09-06","2020-09-06","South Africa","USD",,"Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-11","2020-08-13","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Reviewed","match",,3,,6,2,False
"2020-09-06","2020-09-06","South Africa","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Pending Review",,,,,,,False
"2020-08-11","2020-08-20","Cote d’Ivoire","USD","referrer4","Entity3","E2","cat7","1","Individual",,"Ops Reviewed","PASS",True,1,,3,1,False
"2020-09-06","2020-09-06","Ghana","USD","referrer2","Entity4","J10","cat1","1","Joint",,"Batch - Processed","PASS",True,,,,,False
"2020-08-11","2020-08-18","Ireland","USD","referrer5","Entity3","E7","cat5","1","Individual",,"Ops Reviewed","match",True,1,,5,2,False
"2020-08-11","2020-08-13","Canada","CAD","referrer10",,"U2","cat17","2","Individual",,"Batch - Processed","PASS",,,,1,2,False
"2020-08-11","2020-08-20","Colombia","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,4,3,False
"2020-08-11","2020-08-18","China","USD","unknown","Entity2","E8","cat8","1","Individual","Complete","Completed","PASS",,,,7,5,False
"2020-08-11","2020-08-13","Austria","EUR","referrer15","Entity3","G","cat18","1","Individual",,"Completed","PASS",True,,3,5,2,True
"2020-09-06","2020-09-06","Australia","AUD","unknown","Entity1","S","cat6","1","Individual","Complete","Pending Review",,,,,,,True
"2020-08-11","2020-08-13","France","EUR","referrer4","Entity3","N","cat7","1","Individual",,"Completed","PASS",True,,1,3,2,True
"2020-08-04","2020-08-06","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Completed","PASS",True,1,,3,2,False
"2020-08-11","2020-08-13","Vietnam","USD","unknown","Entity2","E8","cat2","1","Individual",,"Ops Reviewed","PASS",True,,,4,2,False
"2020-09-06","2020-09-06","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",True,,,,,False
"2020-08-12","2020-08-13","Belgium","EUR","referrer4","Entity3","G","cat23","1","Individual",,"Ops Reviewed","PASS",True,,,4,1,False
"2020-09-06","2020-09-06","China","USD","unknown","Entity2","J10","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-08-12","2020-08-19","Argentina","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,5,4,False
"2020-08-11","2020-08-13","Antigua and Barbuda","USD","unknown","Entity2","E8","cat3","1","Individual","Missing ID","Batch - Processed","PASS",True,,,2,2,True
"2020-09-06","2020-09-06","Sweden","EUR","unknown","Entity3","N","cat10","1","Individual","Missing ID and POR","Pending Review",,,,,,,False
"2020-09-06","2020-09-06","Malaysia","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID","Pending Review",,True,,,,,False
"2020-08-17","2020-08-18","South Africa","USD","referrer2","Entity4","E2","cat1","1","Joint",,"Batch - Processed","PASS",,,,2,,False
"2020-08-05","2020-08-13","China","USD","unknown","Entity2","E8","cat8","1","Individual","Complete","Batch - Processed","PASS",,,,4,3,False
"2020-08-12","2020-08-13","Vietnam","USD","referrer7","Entity2","E8","cat2","1","Individual",,"Batch - Processed","PASS",,,,3,1,False
"2020-09-06","2020-09-06","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-09-06","2020-09-06","Malaysia","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID","Batch - Processed","PASS",,,,,,False
"2020-08-17","2020-08-20","Colombia","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Ops Reviewed","PASS",True,,,3,2,False
"2020-08-17","2020-08-18","South Africa","USD","referrer19","Entity4","T","cat27","1","Individual",,"Batch - Processed","PASS",,,,2,1,False
"2020-08-12","2020-08-13","Indonesia","USD","referrer13","Entity2","E8","cat2","1","Individual",,"Completed","PASS",True,,,6,1,True
"2020-08-05","2020-08-14","Australia","AUD","unknown","Entity1","S","cat6","1","Individual","Complete","Batch - Processed","PASS",,,,7,4,False
"2020-09-06","2020-09-06","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-08-12","2020-08-20","Canada","CAD",,,"U2","cat17","2","Individual",,"Batch - Processed","PASS",,,,4,4,False
"2020-08-12","2020-08-14","Vietnam","USD","referrer7","Entity2","E8","cat2","1","Joint",,"Completed","match",True,,,2,1,True
"2020-09-06","2020-09-06","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Pending Review",,True,,,,,False
"2020-09-06","2020-09-06","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Complete","Pending Review",,,,,,,True
"2020-09-06","2020-09-06","Brazil","USD","referrer6","Entity2","J10","cat3","1","Individual",,"Pending Review",,,,,,,False
